id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
8268,urban,2,0.89,25,dim,rainy,False,True,afternoon,True,False,3,0.45
8269,rural,1,0.01,35,dim,foggy,False,False,evening,True,False,1,0.03
8270,highway,2,0.5,45,dim,rainy,True,True,morning,True,False,0,0.26
8271,rural,1,0.66,45,daylight,rainy,False,True,morning,True,True,1,0.28
8272,urban,1,0.61,25,daylight,rainy,False,False,evening,True,True,1,0.28
8273,rural,4,0.87,45,night,clear,False,True,evening,True,False,2,0.49
8274,highway,4,0.37,70,night,clear,True,False,evening,False,False,1,0.49
8275,rural,2,0.82,45,daylight,rainy,True,True,morning,False,False,0,0.4
8276,rural,3,0.91,25,daylight,rainy,False,True,afternoon,True,True,3,0.41
8277,highway,2,0.52,35,dim,clear,False,True,evening,True,True,1,0.13
8278,rural,4,0.86,25,dim,clear,True,False,morning,False,False,1,0.19
8279,rural,4,0.52,35,dim,foggy,True,True,morning,False,True,1,0.25
8280,rural,2,0.9,60,dim,foggy,True,False,morning,True,False,3,0.75
8281,rural,4,0.06,60,daylight,foggy,True,True,evening,False,True,1,0.3
8282,highway,3,0.05,35,dim,rainy,True,False,evening,False,False,1,0.06
8283,highway,4,0.04,25,night,rainy,False,False,morning,False,False,0,0.4
8284,rural,4,0.72,45,dim,foggy,False,False,evening,True,False,2,0.35
8285,highway,3,0.58,35,daylight,foggy,False,False,afternoon,False,False,2,0.25
8286,rural,4,0.46,25,daylight,foggy,False,True,afternoon,True,False,0,0.2
8287,highway,1,0.03,60,daylight,foggy,False,False,morning,False,False,1,0.37
8288,urban,1,0.72,45,daylight,clear,True,True,morning,True,False,1,0.3
8289,highway,2,0.11,35,daylight,clear,True,False,morning,True,True,2,0.04
8290,urban,1,0.25,45,night,foggy,False,False,evening,True,False,2,0.43
8291,rural,3,0.62,25,night,foggy,True,False,morning,False,False,1,0.45
8292,urban,1,0.65,35,dim,clear,True,True,morning,False,False,2,0.21
8293,rural,1,0.34,45,dim,foggy,True,False,evening,False,True,1,0.06
8294,urban,3,0.93,60,dim,foggy,True,False,evening,True,True,1,0.54
8295,highway,2,0.68,25,night,foggy,True,True,evening,True,False,2,0.46
8296,highway,1,0.84,25,dim,rainy,False,False,afternoon,False,False,0,0.31
8297,rural,2,0.02,35,night,clear,True,True,morning,False,True,0,0.21
8298,urban,3,0.96,45,night,foggy,True,True,evening,False,True,1,0.48
8299,urban,1,0.56,35,night,clear,False,False,morning,False,False,1,0.36
8300,rural,2,0.11,70,daylight,rainy,False,False,afternoon,True,True,1,0.32
8301,rural,1,0.07,25,dim,foggy,False,True,morning,True,False,1,0.19
8302,highway,3,0.79,35,dim,clear,True,True,morning,False,True,0,0.28
8303,urban,1,0.91,25,dim,rainy,True,True,afternoon,True,True,1,0.35
8304,rural,3,0.03,60,daylight,clear,False,False,afternoon,True,True,1,0.23
8305,highway,1,0.24,70,daylight,clear,True,False,afternoon,True,True,1,0.2
8306,highway,1,0.22,45,night,clear,True,True,afternoon,False,True,0,0.33
8307,rural,4,0.06,25,dim,clear,False,False,afternoon,False,True,0,0.02
8308,rural,2,0.25,70,dim,foggy,True,True,evening,False,False,0,0.34
8309,rural,2,0.81,45,night,clear,False,False,evening,False,True,1,0.52
8310,rural,4,0.29,70,dim,clear,True,True,afternoon,False,False,0,0.22
8311,rural,4,0.07,70,dim,clear,True,True,morning,True,False,0,0.16
8312,rural,4,0.25,35,night,foggy,True,True,evening,False,True,0,0.4
8313,highway,3,0.57,45,daylight,rainy,True,False,morning,True,False,1,0.22
8314,highway,1,0.52,25,night,foggy,False,False,evening,False,False,1,0.48
8315,rural,3,0.17,70,dim,clear,True,False,morning,True,False,0,0.26
8316,rural,2,0.99,70,dim,clear,False,True,morning,True,True,0,0.51
8317,highway,3,0.13,35,dim,clear,True,True,morning,True,True,1,0.01
8318,rural,2,0.12,60,dim,foggy,True,False,morning,False,False,1,0.31
8319,rural,3,0.7,60,dim,rainy,False,False,afternoon,False,True,1,0.39
8320,rural,4,0.1,25,dim,foggy,False,True,evening,False,False,1,0.08
8321,urban,3,0.8,70,daylight,rainy,False,True,evening,False,True,3,0.59
8322,rural,4,0.09,60,daylight,foggy,True,True,morning,False,False,1,0.26
8323,rural,4,0.38,25,daylight,foggy,True,True,afternoon,False,False,1,0.21
8324,highway,4,0.37,45,night,foggy,True,False,afternoon,True,False,0,0.44
8325,highway,1,0.14,70,daylight,rainy,False,True,afternoon,True,False,2,0.36
8326,rural,2,0.88,35,daylight,rainy,True,True,evening,True,False,1,0.25
8327,urban,4,0.31,25,night,foggy,True,False,afternoon,False,False,2,0.33
8328,rural,1,0.88,35,daylight,rainy,True,False,afternoon,True,True,2,0.32
8329,highway,3,0.32,35,dim,rainy,False,False,morning,True,False,2,0.23
8330,rural,1,0.35,45,daylight,foggy,True,False,morning,True,False,1,0.23
8331,urban,4,0.56,45,dim,rainy,True,True,morning,False,True,1,0.25
8332,urban,4,0.81,60,dim,rainy,True,True,evening,False,True,0,0.52
8333,highway,2,0.07,45,night,foggy,False,True,afternoon,False,False,1,0.3
8334,rural,4,0.58,70,daylight,foggy,False,False,morning,False,True,2,0.49
8335,highway,4,0.19,25,night,clear,True,True,morning,True,False,1,0.32
8336,highway,4,0.52,60,dim,foggy,False,True,morning,True,False,1,0.42
8337,rural,2,0.24,70,dim,rainy,False,True,evening,False,False,0,0.3
8338,urban,1,0.25,70,dim,foggy,True,False,afternoon,True,False,2,0.36
8339,highway,3,0.58,60,night,foggy,True,True,morning,False,True,1,0.69
8340,rural,1,0.67,35,night,clear,False,False,afternoon,False,True,1,0.42
8341,urban,1,0.34,60,daylight,foggy,False,False,afternoon,True,True,1,0.36
8342,highway,1,0.75,35,night,rainy,True,True,morning,True,True,2,0.56
8343,urban,1,0.57,25,dim,foggy,False,True,afternoon,False,True,2,0.32
8344,highway,4,0.59,60,dim,clear,False,True,afternoon,True,False,0,0.45
8345,rural,2,0.45,35,daylight,clear,True,False,morning,True,True,2,0.12
8346,rural,2,0.85,25,daylight,rainy,True,True,afternoon,True,True,3,0.55
8347,highway,4,0.98,45,dim,foggy,True,True,morning,True,True,2,0.36
8348,urban,1,0.65,45,daylight,clear,False,False,morning,False,True,1,0.22
8349,urban,3,0.76,35,night,rainy,False,False,evening,True,False,0,0.49
8350,urban,1,0.16,45,night,clear,False,False,evening,False,True,0,0.28
8351,highway,2,0.32,25,daylight,rainy,False,True,morning,True,True,1,0.18
8352,urban,2,0.03,70,daylight,foggy,True,True,morning,False,True,1,0.33
8353,rural,4,0.86,45,dim,foggy,True,False,morning,True,False,2,0.45
8354,rural,2,0.66,35,daylight,clear,True,True,morning,True,False,2,0.26
8355,urban,1,0.18,70,daylight,clear,False,False,morning,False,False,2,0.29
8356,rural,1,0.76,45,night,rainy,False,True,evening,True,True,2,0.49
8357,urban,3,0.65,60,daylight,clear,False,True,morning,False,True,0,0.44
8358,rural,2,0.7,70,daylight,rainy,False,True,evening,False,False,4,0.73
8359,highway,1,0.46,70,dim,rainy,True,False,afternoon,True,False,1,0.44
8360,urban,3,0.3,45,daylight,clear,False,False,evening,True,False,0,0.12
8361,rural,1,0.75,70,daylight,foggy,True,False,evening,False,True,1,0.45
8362,urban,1,0.55,45,night,foggy,True,True,morning,False,False,3,0.61
8363,rural,4,0.7,45,dim,foggy,False,False,morning,True,False,2,0.36
8364,highway,4,0.66,25,daylight,foggy,False,False,evening,True,True,0,0.25
8365,rural,2,0.65,45,daylight,foggy,False,False,evening,True,False,2,0.24
8366,highway,2,0.34,45,night,foggy,False,True,afternoon,False,True,2,0.38
8367,highway,3,0.88,45,daylight,rainy,False,True,afternoon,True,False,2,0.36
8368,rural,4,0.96,25,daylight,clear,True,False,afternoon,True,True,1,0.36
8369,highway,4,0.38,70,dim,foggy,True,False,morning,False,False,0,0.48
8370,urban,2,0.75,60,night,clear,False,False,afternoon,True,False,0,0.62
8371,highway,2,0.59,25,night,foggy,True,False,evening,True,False,1,0.45
8372,highway,3,0.58,45,night,foggy,False,True,morning,False,False,1,0.53
8373,urban,3,0.37,70,daylight,clear,False,False,morning,False,True,2,0.34
8374,highway,4,0.49,70,dim,rainy,False,False,evening,False,True,0,0.44
8375,urban,4,0.55,60,dim,rainy,False,False,evening,False,True,2,0.47
8376,rural,1,0.37,60,night,foggy,True,False,morning,False,True,1,0.59
8377,rural,1,0.87,70,daylight,clear,False,True,afternoon,False,True,3,0.54
8378,urban,2,0.29,45,daylight,clear,False,True,afternoon,True,False,2,0.19
8379,rural,3,0.22,35,daylight,foggy,False,False,afternoon,False,True,1,0.11
8380,highway,1,0.74,25,night,clear,True,False,afternoon,False,True,1,0.42
8381,urban,3,0.95,60,night,rainy,True,True,morning,False,False,3,0.8
8382,highway,3,0.82,45,daylight,foggy,True,True,morning,False,False,2,0.37
8383,urban,1,0.86,70,night,clear,False,True,evening,False,True,3,0.74
8384,rural,2,0.76,45,daylight,foggy,False,True,afternoon,True,False,0,0.4
8385,highway,4,0.49,45,daylight,clear,False,True,morning,False,False,2,0.18
8386,urban,2,0.27,60,dim,foggy,True,True,evening,True,True,2,0.33
8387,highway,2,0.54,25,dim,rainy,False,False,afternoon,True,False,3,0.55
8388,rural,2,0.02,35,night,rainy,True,False,evening,True,True,1,0.3
8389,highway,2,0.54,70,daylight,clear,False,True,evening,True,False,0,0.44
8390,urban,2,0.9,45,dim,rainy,True,True,evening,True,True,2,0.32
8391,rural,4,0.6,70,night,clear,False,True,afternoon,False,False,2,0.49
8392,rural,2,0.38,45,daylight,clear,False,True,afternoon,False,False,2,0.13
8393,highway,4,0.22,35,daylight,foggy,False,False,afternoon,True,False,2,0.21
8394,urban,3,0.27,45,night,foggy,True,True,evening,False,False,0,0.51
8395,rural,1,0.82,25,daylight,rainy,False,True,afternoon,True,True,1,0.36
8396,highway,3,0.11,45,daylight,clear,True,True,afternoon,True,False,0,0.01
8397,urban,2,0.73,60,night,clear,False,True,evening,False,False,1,0.67
8398,highway,4,0.06,60,dim,foggy,False,False,evening,False,True,0,0.36
8399,urban,2,0.07,25,night,foggy,False,True,evening,True,True,0,0.32
8400,highway,1,0.4,25,night,clear,True,True,morning,False,True,0,0.27
8401,urban,1,0.21,45,night,foggy,True,True,evening,True,True,1,0.2
8402,rural,2,0.14,35,daylight,rainy,False,True,morning,True,False,1,0.18
8403,urban,4,0.95,35,daylight,clear,False,True,morning,False,True,2,0.34
8404,highway,3,0.69,60,dim,rainy,False,True,afternoon,True,True,3,0.66
8405,urban,1,0.69,45,night,rainy,True,False,evening,True,False,0,0.5
8406,rural,4,0.98,70,daylight,rainy,False,False,afternoon,False,False,3,0.71
8407,urban,1,0.76,25,dim,rainy,True,False,morning,False,False,3,0.48
8408,highway,2,0.26,70,night,clear,True,True,morning,False,False,0,0.36
8409,highway,4,0.35,60,daylight,rainy,True,True,morning,True,False,1,0.39
8410,urban,3,0.16,60,night,foggy,False,False,morning,True,True,1,0.49
8411,highway,2,0.88,25,daylight,foggy,False,True,afternoon,True,False,3,0.32
8412,highway,3,0.49,35,daylight,foggy,False,True,morning,True,True,1,0.21
8413,rural,4,0.21,70,night,clear,False,False,evening,True,True,2,0.47
8414,urban,4,0.52,45,daylight,rainy,False,False,morning,True,False,1,0.3
8415,rural,2,0.79,45,dim,rainy,True,False,afternoon,False,True,2,0.28
8416,urban,1,0.53,60,dim,clear,False,True,afternoon,True,False,0,0.42
8417,highway,3,0.6,60,dim,clear,False,True,morning,True,False,1,0.22
8418,urban,4,0.84,45,daylight,foggy,True,False,morning,False,False,0,0.33
8419,highway,1,0.57,60,daylight,foggy,True,True,morning,True,True,1,0.45
8420,urban,3,0.59,35,dim,clear,True,True,evening,False,False,1,0.13
8421,rural,4,0.68,60,night,clear,False,False,morning,False,True,1,0.6
8422,highway,4,0.34,60,daylight,clear,True,True,afternoon,True,False,1,0.39
8423,rural,4,0.49,45,dim,foggy,False,True,afternoon,True,False,0,0.23
8424,highway,2,0.15,60,dim,rainy,True,False,morning,True,False,1,0.29
8425,urban,4,0.39,45,night,rainy,False,True,morning,False,True,0,0.48
8426,urban,1,0.19,25,daylight,clear,True,True,afternoon,True,True,0,0.05
8427,urban,4,0.62,45,dim,foggy,True,False,afternoon,False,False,1,0.34
8428,rural,2,0.65,35,dim,clear,False,True,evening,False,True,1,0.23
8429,highway,2,0.62,70,dim,foggy,False,False,afternoon,False,True,1,0.47
8430,highway,4,0.92,35,dim,foggy,False,False,evening,False,False,3,0.59
8431,rural,4,0.21,60,night,foggy,False,False,morning,True,False,1,0.63
8432,urban,4,0.53,45,daylight,clear,False,True,evening,False,True,1,0.16
8433,rural,1,0.34,25,daylight,rainy,False,True,afternoon,False,False,0,0.27
8434,urban,3,0.9,25,dim,foggy,False,True,afternoon,False,True,3,0.44
8435,urban,3,0.47,25,night,rainy,True,False,evening,True,True,1,0.44
8436,urban,1,0.15,25,dim,clear,True,True,morning,False,True,1,0.03
8437,highway,2,0.52,45,night,clear,False,False,morning,True,False,3,0.54
8438,highway,3,0.84,70,daylight,clear,False,True,evening,True,True,0,0.46
8439,highway,3,0.15,70,dim,rainy,False,False,morning,False,False,2,0.36
8440,rural,3,0.1,45,night,rainy,False,False,morning,True,False,0,0.36
8441,rural,4,0.85,60,dim,foggy,True,False,morning,True,False,1,0.55
8442,highway,4,0.22,45,dim,foggy,False,True,evening,False,True,0,0.13
8443,highway,4,0.14,60,dim,clear,False,True,evening,False,True,2,0.3
8444,rural,3,0.06,35,night,rainy,False,False,morning,False,False,2,0.27
8445,urban,3,0.31,35,dim,rainy,False,False,evening,False,False,1,0.13
8446,rural,2,0.97,45,night,foggy,True,True,afternoon,False,True,0,0.58
8447,rural,4,0.29,35,night,clear,False,True,evening,False,False,1,0.25
8448,urban,4,0.13,45,night,foggy,False,True,afternoon,False,False,1,0.35
8449,rural,1,0.53,45,dim,rainy,True,False,afternoon,True,False,0,0.32
8450,rural,3,0.76,60,dim,foggy,True,True,evening,False,False,2,0.52
8451,highway,2,0.68,35,night,clear,False,False,morning,True,False,1,0.42
8452,highway,1,0.92,35,dim,clear,False,False,afternoon,False,False,1,0.23
8453,urban,2,0.92,35,daylight,clear,True,True,evening,False,True,0,0.29
8454,highway,1,0.33,35,dim,foggy,False,True,afternoon,True,True,1,0.21
8455,rural,1,0.04,25,dim,foggy,False,True,afternoon,True,True,0,0.18
8456,urban,4,0.49,60,daylight,rainy,False,True,afternoon,False,True,2,0.45
8457,rural,2,0.63,60,night,rainy,True,True,morning,False,True,3,0.86
8458,highway,4,0.47,45,dim,rainy,False,True,afternoon,False,False,1,0.19
8459,rural,1,0.29,45,dim,foggy,False,False,evening,True,True,0,0.18
8460,rural,2,0.3,25,night,clear,True,True,morning,True,False,1,0.24
8461,urban,3,0.21,45,daylight,foggy,False,True,morning,True,False,2,0.23
8462,highway,3,0.24,25,night,clear,False,False,morning,True,True,1,0.26
8463,highway,2,0.51,70,daylight,rainy,False,True,afternoon,True,False,0,0.34
8464,rural,4,0.52,35,daylight,clear,False,True,afternoon,False,False,1,0.17
8465,rural,4,0.42,35,dim,rainy,True,True,afternoon,True,False,1,0.22
8466,rural,2,0.34,70,dim,clear,True,True,evening,True,True,1,0.31
8467,urban,1,0.6,35,night,foggy,True,True,morning,False,False,2,0.6
8468,rural,2,0.97,25,night,foggy,False,True,evening,True,True,3,0.63
8469,rural,4,0.68,35,night,clear,True,False,morning,False,False,2,0.35
8470,highway,2,0.86,35,dim,foggy,False,False,evening,True,False,2,0.42
8471,rural,3,0.16,35,dim,rainy,False,True,afternoon,True,True,1,0.17
8472,highway,4,0.38,35,night,rainy,False,True,afternoon,False,True,2,0.38
8473,urban,2,0.99,25,night,clear,True,False,morning,True,True,3,0.61
8474,highway,2,0.54,35,daylight,foggy,False,False,morning,False,False,2,0.27
8475,highway,4,0.56,25,night,foggy,True,True,morning,False,False,1,0.5
8476,highway,3,0.19,35,daylight,rainy,True,True,morning,False,False,2,0.17
8477,urban,4,0.2,45,night,clear,False,True,afternoon,False,False,1,0.29
8478,rural,1,0.94,35,dim,rainy,True,False,evening,True,False,1,0.34
8479,rural,2,0.63,45,daylight,rainy,True,True,afternoon,True,False,1,0.31
8480,rural,1,0.64,25,night,foggy,True,True,morning,True,True,2,0.51
8481,highway,4,0.17,35,daylight,clear,True,False,evening,True,False,2,0.02
8482,urban,1,0.1,60,dim,foggy,True,False,afternoon,False,True,2,0.38
8483,rural,3,0.85,70,night,foggy,False,True,evening,False,False,1,0.68
8484,urban,1,0.9,25,daylight,foggy,False,True,evening,False,True,2,0.36
8485,highway,1,0.18,60,dim,rainy,True,True,evening,False,True,2,0.36
8486,urban,2,0.35,70,daylight,clear,False,False,afternoon,True,False,2,0.2
8487,highway,3,0.21,35,night,rainy,False,True,morning,True,False,1,0.26
8488,rural,3,0.24,60,dim,foggy,False,True,morning,False,False,1,0.31
8489,rural,3,0.39,60,dim,rainy,True,True,morning,True,True,2,0.44
8490,highway,1,0.17,45,daylight,clear,True,True,evening,False,False,0,0.02
8491,highway,3,0.49,70,daylight,rainy,False,False,afternoon,False,False,1,0.34
8492,urban,3,0.2321,45,dim,rainy,False,True,morning,True,False,1,0.15
8493,highway,3,0.82,60,night,foggy,True,False,evening,False,False,3,0.83
8494,rural,2,0.39,70,night,rainy,False,False,evening,False,False,0,0.62
8495,urban,3,0.27,70,daylight,rainy,True,True,evening,False,True,1,0.39
8496,urban,3,0.29,60,dim,rainy,False,False,morning,False,True,0,0.36
8497,rural,3,0.38,35,daylight,clear,False,True,morning,True,True,1,0.09
8498,urban,2,0.27,35,daylight,foggy,False,False,afternoon,False,True,1,0.22
8499,urban,4,0.3,25,daylight,foggy,False,True,evening,False,False,1,0.12
8500,urban,4,0.36,70,dim,clear,False,True,evening,False,False,1,0.28
8501,rural,3,0.81,70,night,foggy,False,False,afternoon,True,False,1,0.71
8502,urban,1,0.16,60,daylight,rainy,False,True,evening,False,False,2,0.36
8503,urban,4,0.4,35,night,foggy,True,True,afternoon,False,True,1,0.41
8504,highway,4,0.1,25,dim,rainy,True,False,evening,False,False,2,0.12
8505,highway,2,0.67,45,daylight,rainy,False,False,morning,True,True,0,0.31
8506,urban,1,0.6,35,night,rainy,True,False,afternoon,False,True,2,0.49
8507,urban,4,0.21,35,dim,foggy,False,False,afternoon,True,False,2,0.15
8508,urban,4,0.19,25,daylight,clear,False,False,afternoon,False,True,2,0.09
8509,rural,2,0.28,45,night,rainy,False,False,morning,True,False,1,0.39
8510,highway,2,0.41,45,dim,clear,False,False,evening,False,True,0,0.05
8511,rural,4,0.47,25,daylight,rainy,True,False,evening,False,False,2,0.31
8512,rural,3,0.62,45,dim,clear,True,False,morning,True,False,0,0.12
8513,highway,3,0.29,60,night,clear,True,False,afternoon,True,False,2,0.49
8514,highway,1,0.56,70,daylight,clear,True,True,afternoon,False,True,0,0.43
8515,highway,1,0.03,60,dim,clear,False,True,afternoon,False,True,1,0.3
8516,urban,3,0.21,60,night,clear,True,True,evening,False,True,2,0.38
8517,highway,1,0.01,60,dim,foggy,True,False,morning,False,False,1,0.2
8518,highway,3,0.1,45,dim,foggy,False,True,evening,True,False,1,0.13
8519,urban,4,0.43,70,daylight,foggy,False,True,afternoon,False,True,1,0.48
8520,highway,4,0.63,45,dim,foggy,True,False,afternoon,False,True,0,0.35
8521,urban,2,0.78,60,night,foggy,True,False,afternoon,False,True,3,0.84
8522,highway,4,0.51,70,night,clear,False,False,morning,False,True,2,0.66
8523,urban,3,0.24,35,dim,foggy,False,True,morning,True,False,2,0.24
8524,rural,1,0.72,45,dim,foggy,True,False,morning,False,False,2,0.4
8525,urban,2,0.04,70,dim,rainy,False,False,evening,False,False,2,0.32
8526,highway,3,0.4,35,daylight,clear,False,True,evening,True,False,1,0.13
8527,highway,1,0.54,35,dim,rainy,False,False,afternoon,False,True,1,0.28
8528,highway,3,0.92,25,dim,clear,True,False,morning,True,True,0,0.35
8529,highway,2,0.41,35,night,foggy,False,True,afternoon,False,False,1,0.38
8530,urban,2,0.94,70,daylight,rainy,True,False,evening,True,False,3,0.74
8531,highway,2,0.34,60,dim,rainy,True,False,afternoon,False,False,2,0.31
8532,rural,4,0.02,35,daylight,rainy,False,False,afternoon,False,True,0,0.14
8533,highway,3,0.92,60,night,rainy,True,False,morning,False,False,3,0.92
8534,urban,2,0.76,60,night,foggy,True,False,afternoon,True,True,2,0.76
8535,highway,3,0.82,25,dim,rainy,True,True,evening,False,False,1,0.29
8536,urban,2,0.23,35,night,foggy,True,False,morning,False,True,1,0.38
8537,urban,1,0.49,25,daylight,rainy,False,False,morning,True,False,2,0.22
8538,rural,2,0.51,70,dim,foggy,False,True,morning,False,True,1,0.49
8539,highway,3,0.29,35,daylight,rainy,False,True,evening,False,True,1,0.17
8540,highway,1,0.6,45,daylight,rainy,True,False,evening,False,False,1,0.2
8541,rural,1,0.14,45,dim,rainy,False,True,evening,False,True,0,0.19
8542,urban,1,0.82,45,dim,foggy,False,False,afternoon,True,True,1,0.28
8543,highway,2,0.15,25,night,clear,True,True,morning,False,False,0,0.27
8544,highway,4,0.55,25,dim,rainy,True,True,evening,False,True,2,0.27
8545,rural,4,0.84,45,dim,rainy,False,False,evening,True,True,1,0.39
8546,urban,3,0.52,45,dim,rainy,True,True,morning,True,False,1,0.36
8547,highway,1,0.32,70,daylight,clear,False,False,evening,False,False,1,0.23
8548,urban,2,0.3,45,night,clear,False,False,morning,False,False,0,0.25
8549,rural,1,0.26,45,night,rainy,False,False,evening,True,True,2,0.29
8550,rural,4,0.79,25,daylight,rainy,True,True,morning,True,False,2,0.31
8551,urban,4,0.01,25,daylight,clear,True,False,morning,False,True,0,0.02
8552,rural,4,0.21,35,night,rainy,True,False,evening,False,False,0,0.26
8553,rural,2,0.45,60,dim,clear,True,True,morning,True,True,2,0.31
8554,highway,1,0.82,45,dim,clear,False,False,evening,True,True,2,0.17
8555,urban,4,0.82,60,night,foggy,False,False,evening,True,False,4,0.75
8556,rural,3,0.72,25,dim,rainy,True,False,evening,True,False,2,0.26
8557,rural,3,0.9,35,night,clear,True,True,afternoon,True,False,0,0.41
8558,rural,3,0.58,35,dim,rainy,False,True,afternoon,True,False,2,0.31
8559,highway,1,0.59,45,dim,clear,True,False,evening,False,True,1,0.14
8560,highway,4,0.62,60,dim,rainy,False,True,evening,False,True,1,0.48
8561,rural,1,0.9,70,dim,clear,True,True,morning,False,False,3,0.65
8562,highway,1,0.53,25,dim,foggy,True,True,evening,True,True,2,0.34
8563,urban,1,0.57,60,dim,clear,False,False,evening,False,False,0,0.44
8564,rural,4,0.14,25,night,clear,True,True,morning,False,True,2,0.17
8565,highway,1,0.78,25,night,clear,True,False,morning,False,True,1,0.47
8566,highway,4,0.63,35,daylight,rainy,False,True,evening,False,True,2,0.24
8567,rural,4,0.27,25,night,rainy,False,True,afternoon,False,True,2,0.39
8568,rural,4,0.74,70,dim,foggy,True,True,morning,False,True,2,0.61
8569,urban,1,0.51,45,night,clear,False,False,afternoon,False,True,1,0.36
8570,highway,2,0.87,35,dim,foggy,True,True,afternoon,True,False,0,0.29
8571,urban,4,0.01,60,daylight,rainy,True,True,morning,False,True,2,0.35
8572,highway,1,0.05,35,daylight,foggy,True,True,afternoon,True,True,1,0.15
8573,highway,2,0.01,45,daylight,rainy,False,False,morning,False,False,0,0.03
8574,rural,3,0.41,25,daylight,clear,True,False,afternoon,False,False,1,0.15
8575,urban,4,0.89,35,night,clear,True,True,morning,False,True,3,0.57
8576,highway,4,0.64,35,dim,rainy,True,False,afternoon,False,True,3,0.37
8577,urban,1,0.43,35,daylight,rainy,True,True,afternoon,False,True,1,0.27
8578,highway,3,0.43,35,dim,rainy,False,False,morning,False,False,0,0.35
8579,highway,2,0.47,25,daylight,rainy,False,True,morning,True,True,1,0.24
8580,highway,3,0.59,35,night,foggy,True,False,evening,False,True,1,0.49
8581,rural,1,0.77,35,daylight,rainy,False,True,morning,False,False,1,0.33
8582,highway,4,0.16,45,dim,clear,True,True,afternoon,True,True,0,0.09
8583,rural,3,0.86,70,night,clear,True,True,morning,False,False,0,0.67
8584,highway,3,0.06,70,night,clear,False,False,morning,False,True,2,0.41
8585,highway,1,0.62,45,daylight,rainy,True,False,evening,True,False,1,0.36
8586,highway,3,0.59,45,night,rainy,True,True,afternoon,False,False,0,0.41
8587,urban,4,0.05,35,daylight,clear,False,True,afternoon,True,False,0,0.06
8588,urban,1,0.95,35,night,rainy,False,True,morning,True,True,2,0.62
8589,rural,1,0.1,60,dim,foggy,True,True,afternoon,False,False,1,0.35
8590,highway,4,0.53,70,dim,rainy,True,True,evening,True,True,0,0.45
8591,urban,3,0.13,25,dim,clear,True,True,afternoon,False,True,2,0.02
8592,urban,2,0.39,25,daylight,foggy,True,True,evening,False,True,0,0.26
8593,highway,3,0.81,25,night,clear,False,False,afternoon,True,False,3,0.64
8594,urban,3,0.72,60,night,rainy,False,False,evening,True,True,0,0.67
8595,highway,4,0.68,35,night,clear,True,False,morning,True,False,1,0.51
8596,urban,1,0.66,45,daylight,foggy,True,False,afternoon,False,False,1,0.28
8597,highway,2,0.89,70,daylight,rainy,True,False,afternoon,False,True,3,0.73
8598,urban,2,0.49,25,night,foggy,False,True,afternoon,True,True,2,0.39
8599,rural,2,0.5,25,daylight,clear,True,True,morning,True,False,1,0.19
8600,urban,2,0.46,45,dim,clear,True,False,evening,False,True,1,0.09
8601,rural,2,0.22,25,daylight,clear,False,False,evening,False,False,0,0.14
8602,highway,4,0.06,35,dim,rainy,False,False,afternoon,False,False,0,0.18
8603,highway,2,0.36,45,night,rainy,True,True,afternoon,True,False,1,0.4
8604,urban,2,0.54,45,dim,rainy,True,True,evening,False,False,2,0.25
8605,rural,1,0.71,45,dim,foggy,False,False,afternoon,False,False,0,0.31
8606,rural,3,0.04,70,night,clear,True,False,evening,False,False,0,0.46
8607,urban,2,0.58,70,night,clear,True,True,afternoon,True,False,0,0.64
8608,rural,1,0.58,60,daylight,foggy,False,False,morning,False,True,0,0.52
8609,highway,1,0.55,45,daylight,foggy,False,True,evening,True,False,1,0.28
8610,highway,3,0.03,60,dim,foggy,False,True,morning,False,False,2,0.33
8611,highway,1,0.39,25,dim,clear,False,True,evening,False,True,0,0.13
8612,highway,3,0.44,45,daylight,foggy,True,False,morning,False,False,2,0.23
8613,rural,2,0.05,70,dim,rainy,False,True,morning,True,True,2,0.26
8614,rural,4,0.71,25,dim,rainy,False,True,evening,True,True,2,0.29
8615,highway,2,0.79,70,dim,rainy,True,False,evening,False,True,4,0.53
8616,urban,2,0.21,60,daylight,rainy,False,True,evening,False,True,0,0.34
8617,highway,4,0.88,70,dim,clear,False,True,evening,True,False,0,0.42
8618,rural,1,0.95,45,dim,rainy,True,True,afternoon,False,False,1,0.32
8619,highway,3,0.6,25,dim,rainy,False,False,afternoon,False,True,1,0.4
8620,rural,3,0.75,45,daylight,foggy,True,True,evening,False,False,1,0.37
8621,rural,2,0.47,35,night,rainy,False,False,afternoon,True,True,1,0.2
8622,rural,4,0.57,35,night,clear,False,True,afternoon,True,True,3,0.42
8623,rural,4,0.46,60,night,clear,False,False,morning,False,True,2,0.46
8624,rural,2,0.09,35,night,clear,False,True,afternoon,True,True,1,0.27
8625,highway,2,0.27,60,daylight,clear,False,True,afternoon,False,True,1,0.25
8626,highway,2,0.59,45,dim,foggy,False,False,afternoon,False,False,2,0.35
8627,rural,1,0.16,60,daylight,clear,True,True,afternoon,False,True,1,0.1
8628,urban,2,0.06,35,daylight,rainy,True,False,afternoon,True,True,1,0.14
8629,highway,1,0.78,35,dim,rainy,True,False,afternoon,True,False,0,0.31
8630,highway,2,0.53,25,dim,clear,False,True,evening,False,True,1,0.14
