id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
18563,highway,3,0.51,25,dim,rainy,True,True,afternoon,False,False,3,0.35
18564,urban,3,0.6,60,daylight,clear,False,False,afternoon,True,True,2,0.34
18565,highway,3,0.31,70,dim,foggy,True,True,afternoon,True,True,0,0.34
18566,urban,3,0.56,70,daylight,clear,False,True,morning,True,True,1,0.37
18567,rural,1,0.75,35,night,foggy,True,False,afternoon,True,True,2,0.48
18568,urban,1,0.57,45,daylight,clear,False,True,morning,True,True,1,0.25
18569,rural,1,0.61,45,night,clear,True,True,evening,True,False,2,0.25
18570,highway,4,0.42,25,night,foggy,True,False,evening,False,False,0,0.44
18571,rural,4,0.66,45,night,rainy,False,False,evening,True,True,2,0.48
18572,highway,2,0.67,45,daylight,rainy,False,True,afternoon,True,False,2,0.26
18573,urban,4,0.65,70,daylight,foggy,False,False,evening,True,False,1,0.42
18574,highway,3,0.52,35,dim,clear,True,False,morning,False,False,0,0.18
18575,urban,3,0.91,45,daylight,clear,True,True,morning,False,False,0,0.3
18576,highway,2,0.37,25,night,clear,False,True,afternoon,False,True,2,0.37
18577,highway,4,0.57,70,dim,foggy,True,False,afternoon,True,True,0,0.4
18578,urban,4,0.26,45,daylight,foggy,False,False,afternoon,True,True,1,0.21
18579,rural,4,0.89,35,dim,clear,False,True,evening,False,True,1,0.21
18580,highway,1,0.5,35,daylight,clear,True,True,evening,False,True,0,0.17
18581,highway,4,0.69,35,night,clear,False,True,afternoon,False,False,1,0.32
18582,highway,1,0.43,25,night,rainy,True,True,afternoon,True,False,1,0.35
18583,urban,2,0.47,45,dim,foggy,True,True,morning,False,True,2,0.29
18584,highway,3,0.27,45,daylight,clear,True,True,evening,True,False,2,0.04
18585,urban,4,0.59,45,dim,rainy,False,True,morning,True,True,1,0.27
18586,highway,1,0.91,70,daylight,foggy,True,True,afternoon,True,False,2,0.6
18587,rural,4,0.0,70,daylight,clear,False,False,morning,True,False,2,0.22
18588,rural,4,0.86,35,dim,foggy,True,True,afternoon,False,True,1,0.37
18589,urban,1,0.65,45,dim,foggy,False,False,evening,True,True,2,0.33
18590,urban,2,0.28,35,night,rainy,True,True,afternoon,False,True,0,0.39
18591,highway,3,0.52,25,night,rainy,True,False,afternoon,False,True,2,0.48
18592,urban,3,0.09,45,daylight,rainy,True,True,afternoon,False,False,2,0.17
18593,urban,1,0.03,60,daylight,foggy,True,False,morning,False,False,1,0.32
18594,urban,4,0.3,25,dim,clear,False,True,morning,False,True,2,0.06
18595,urban,2,0.35,35,daylight,rainy,True,True,morning,False,True,1,0.21
18596,rural,2,0.07,45,daylight,foggy,True,True,afternoon,False,True,2,0.23
18597,highway,4,0.54,35,daylight,rainy,False,True,evening,True,False,0,0.29
18598,highway,3,0.35,60,daylight,clear,False,False,morning,False,False,0,0.2
18599,urban,4,0.13,35,daylight,clear,True,True,morning,False,True,2,0.06
18600,highway,1,0.03,70,daylight,rainy,False,True,afternoon,True,False,1,0.29
18601,rural,2,0.63,45,dim,rainy,True,True,afternoon,True,False,1,0.24
18602,highway,3,0.68,70,dim,clear,True,True,evening,False,True,0,0.34
18603,highway,1,0.06,45,dim,foggy,False,False,evening,True,False,1,0.16
18604,urban,4,0.16,70,dim,foggy,True,False,evening,True,True,1,0.36
18605,rural,3,0.19,60,daylight,clear,False,False,afternoon,True,False,1,0.23
18606,urban,3,0.0,35,night,foggy,True,True,morning,True,False,1,0.26
18607,highway,2,0.38,45,night,foggy,True,True,morning,True,False,0,0.2
18608,urban,4,0.49,25,night,rainy,False,False,morning,True,False,0,0.49
18609,rural,1,0.46,45,dim,foggy,True,True,afternoon,False,False,1,0.27
18610,rural,1,0.24,35,night,clear,False,True,morning,True,False,2,0.34
18611,highway,2,0.18,35,night,clear,True,False,morning,False,True,1,0.34
18612,highway,1,0.02,25,night,clear,True,False,evening,True,False,2,0.23
18613,rural,1,0.15,70,night,foggy,False,False,morning,False,False,1,0.51
18614,highway,1,0.04,70,night,clear,True,True,evening,True,False,1,0.32
18615,rural,1,0.9,35,dim,clear,False,False,evening,True,True,0,0.39
18616,rural,2,0.32,70,night,clear,True,True,evening,True,False,2,0.39
18617,rural,2,0.57,25,dim,clear,True,True,afternoon,True,False,1,0.22
18618,urban,2,0.38,70,daylight,foggy,True,True,evening,False,False,1,0.4
18619,highway,4,0.3,70,daylight,rainy,True,False,afternoon,False,False,1,0.35
18620,rural,1,0.01,70,dim,rainy,False,False,morning,True,True,2,0.33
18621,urban,4,0.81,60,night,rainy,False,True,morning,True,False,1,0.78
18622,urban,3,0.56,45,night,rainy,True,True,evening,True,True,3,0.5
18623,urban,3,0.46,70,daylight,rainy,False,True,morning,True,False,1,0.47
18624,highway,3,0.4,25,dim,clear,False,False,morning,True,True,0,0.04
18625,urban,3,0.31,70,daylight,foggy,True,False,evening,True,True,0,0.38
18626,highway,3,0.71,70,night,foggy,True,True,morning,False,True,0,0.73
18627,urban,3,0.67,25,daylight,foggy,False,True,evening,False,False,1,0.31
18628,rural,4,0.15,35,night,rainy,False,True,afternoon,False,True,1,0.37
18629,rural,2,0.19,45,daylight,rainy,True,True,morning,True,True,0,0.19
18630,rural,3,0.16,60,dim,rainy,False,False,morning,True,False,2,0.33
18631,highway,2,0.65,60,dim,foggy,True,False,afternoon,True,True,3,0.53
18632,rural,1,0.37,70,daylight,clear,True,True,afternoon,False,False,1,0.26
18633,rural,3,0.62,45,daylight,rainy,True,False,afternoon,False,False,1,0.27
18634,rural,1,0.04,35,dim,foggy,True,True,afternoon,True,True,1,0.09
18635,urban,1,0.95,25,dim,clear,False,False,afternoon,True,False,1,0.26
18636,urban,2,0.89,35,dim,foggy,False,True,morning,False,False,1,0.24
18637,rural,3,0.37,60,daylight,clear,True,True,afternoon,False,True,0,0.25
18638,urban,1,0.53,70,daylight,foggy,False,False,evening,False,False,2,0.43
18639,urban,4,0.49,60,daylight,clear,False,False,morning,True,True,1,0.34
18640,highway,2,0.38,60,daylight,foggy,True,True,morning,True,False,1,0.1
18641,urban,1,0.57,45,daylight,rainy,True,False,evening,False,True,0,0.33
18642,highway,4,0.64,70,dim,rainy,False,False,morning,True,True,0,0.49
18643,rural,2,0.99,35,dim,rainy,True,True,evening,True,False,2,0.29
18644,rural,1,0.36,70,dim,foggy,False,False,afternoon,True,True,2,0.36
18645,rural,1,0.82,70,daylight,clear,False,True,afternoon,True,True,1,0.39
18646,urban,3,0.61,35,dim,rainy,False,False,evening,False,True,1,0.35
18647,urban,3,0.03,25,daylight,clear,True,True,morning,True,True,1,0.02
18648,highway,3,0.86,45,daylight,rainy,True,False,evening,True,True,1,0.29
18649,urban,4,0.75,25,night,foggy,False,True,morning,True,False,4,0.74
18650,rural,1,0.65,45,dim,rainy,True,True,afternoon,False,True,2,0.26
18651,urban,3,0.29,70,daylight,rainy,False,False,morning,False,True,1,0.39
18652,rural,3,0.01,70,night,clear,False,True,afternoon,False,False,1,0.42
18653,highway,2,0.4,70,night,foggy,True,False,afternoon,True,False,1,0.64
18654,rural,4,0.16,60,daylight,clear,False,False,evening,False,False,0,0.28
18655,urban,2,0.73,35,night,clear,False,False,afternoon,True,True,1,0.34
18656,rural,3,0.8,70,night,clear,True,False,afternoon,False,True,3,0.69
18657,highway,4,0.57,60,dim,clear,False,False,afternoon,False,True,1,0.35
18658,highway,2,0.25,70,daylight,foggy,True,True,evening,True,True,1,0.27
18659,rural,2,0.04,35,night,foggy,True,False,evening,False,False,1,0.35
18660,rural,3,0.64,25,daylight,foggy,True,True,afternoon,False,True,0,0.3
18661,rural,1,0.52,60,daylight,rainy,True,False,morning,True,False,1,0.42
18662,highway,1,0.32,45,dim,clear,True,False,morning,False,True,0,0.02
18663,highway,4,0.3,35,dim,rainy,False,True,morning,False,True,1,0.14
18664,highway,1,0.71,35,daylight,clear,False,True,morning,True,True,1,0.38
18665,highway,2,0.25,60,night,clear,False,True,morning,False,False,1,0.5
18666,rural,2,0.38,60,dim,foggy,True,False,afternoon,False,True,2,0.48
18667,highway,2,0.03,35,daylight,rainy,False,True,afternoon,False,True,1,0.15
18668,rural,3,0.92,25,dim,clear,False,False,morning,True,True,1,0.23
18669,rural,4,0.36,35,dim,foggy,False,True,afternoon,True,True,1,0.21
18670,highway,2,0.88,60,dim,foggy,True,True,evening,False,False,2,0.5
18671,highway,2,0.34,45,dim,foggy,False,False,evening,False,True,1,0.15
18672,rural,1,0.82,25,night,rainy,True,False,afternoon,True,True,1,0.49
18673,highway,1,0.17,70,dim,rainy,True,True,evening,False,False,2,0.27
18674,rural,4,0.43,45,dim,rainy,False,True,evening,True,True,1,0.22
18675,highway,3,0.89,70,night,foggy,False,True,evening,True,True,4,0.69
18676,highway,4,0.52,35,night,foggy,True,True,afternoon,False,True,1,0.44
18677,urban,2,0.01,25,dim,rainy,True,False,evening,False,True,0,0.11
18678,highway,1,0.4,25,night,rainy,False,True,morning,True,False,1,0.47
18679,rural,2,0.55,45,daylight,rainy,False,True,afternoon,False,False,1,0.25
18680,urban,2,0.54,25,night,foggy,False,False,morning,False,True,3,0.66
18681,urban,4,0.83,35,night,clear,True,True,afternoon,False,False,2,0.43
18682,urban,4,0.91,60,night,foggy,False,False,afternoon,True,True,3,0.83
18683,highway,4,0.12,35,night,foggy,False,True,morning,False,True,1,0.39
18684,rural,2,0.94,45,daylight,clear,False,False,afternoon,False,False,2,0.21
18685,highway,3,0.68,60,night,clear,False,True,morning,True,False,1,0.74
18686,rural,2,0.36,70,dim,foggy,True,True,evening,False,False,1,0.34
18687,urban,1,0.98,25,daylight,foggy,False,False,afternoon,False,False,3,0.5
18688,urban,4,0.67,45,daylight,clear,True,True,evening,False,True,1,0.22
18689,rural,4,0.67,60,daylight,foggy,False,False,morning,False,True,2,0.45
18690,urban,3,0.75,60,night,rainy,True,False,evening,True,False,0,0.6
18691,rural,2,0.05,70,dim,rainy,True,True,morning,False,True,2,0.27
18692,urban,2,0.32,25,night,clear,True,False,afternoon,False,False,2,0.33
18693,rural,1,0.98,60,dim,rainy,True,True,morning,True,False,3,0.6
18694,urban,2,0.6,45,daylight,foggy,False,False,evening,False,True,0,0.31
18695,highway,1,0.92,60,daylight,clear,True,False,evening,True,True,0,0.58
18696,highway,4,0.64,60,dim,foggy,True,True,morning,False,True,1,0.38
18697,urban,4,0.06,25,daylight,clear,True,False,evening,True,False,0,0.04
18698,rural,1,0.69,70,night,clear,False,True,evening,False,False,0,0.51
18699,urban,4,0.59,70,dim,clear,True,True,morning,True,True,2,0.36
18700,urban,4,0.61,45,night,foggy,True,False,evening,True,False,1,0.53
18701,highway,2,0.17,35,night,foggy,False,True,evening,False,True,0,0.45
18702,urban,2,0.21,25,night,clear,False,True,morning,True,True,1,0.35
18703,highway,2,0.79,70,daylight,clear,False,True,afternoon,False,True,2,0.39
18704,highway,4,0.86,35,daylight,rainy,False,True,evening,True,True,1,0.36
18705,rural,1,0.13,70,dim,clear,False,False,afternoon,False,True,1,0.29
18706,highway,1,0.59,25,dim,foggy,False,False,evening,True,False,1,0.27
18707,highway,3,0.59,70,daylight,clear,True,True,morning,True,False,1,0.36
18708,urban,3,0.01,35,daylight,foggy,True,False,morning,False,True,0,0.05
18709,urban,3,0.34,45,dim,clear,True,False,afternoon,True,True,2,0.15
18710,highway,3,0.76,70,night,foggy,False,True,evening,False,False,0,0.69
18711,rural,4,0.57,25,daylight,foggy,True,True,afternoon,False,False,1,0.35
18712,rural,4,0.71,60,night,clear,True,True,morning,False,True,1,0.63
18713,rural,1,0.89,45,dim,foggy,True,False,evening,True,False,2,0.39
18714,highway,1,0.75,70,night,rainy,True,False,afternoon,False,True,4,0.77
18715,urban,3,0.11,60,daylight,clear,False,False,evening,False,False,0,0.28
18716,highway,1,0.61,35,night,foggy,False,False,afternoon,False,False,1,0.47
18717,highway,3,0.39,35,night,clear,False,False,morning,True,True,2,0.36
18718,urban,4,0.63,70,dim,foggy,True,True,afternoon,False,True,1,0.42
18719,rural,2,0.81,45,daylight,clear,True,False,morning,False,True,1,0.22
18720,urban,2,0.36,25,daylight,clear,True,True,morning,False,True,0,0.13
18721,urban,3,0.4,25,daylight,foggy,False,False,afternoon,True,True,2,0.21
18722,rural,2,0.71,35,night,rainy,False,False,afternoon,True,True,2,0.51
18723,rural,1,0.52,60,dim,rainy,True,True,morning,True,True,1,0.54
18724,urban,1,0.37,70,dim,rainy,True,False,afternoon,False,True,1,0.33
18725,rural,2,0.64,70,night,foggy,False,True,evening,True,False,1,0.7
18726,rural,2,0.13,25,dim,clear,False,False,morning,True,False,1,0.01
18727,rural,1,0.04,70,dim,clear,False,True,morning,True,True,1,0.24
18728,urban,3,0.97,60,daylight,foggy,False,False,morning,True,True,3,0.5
18729,urban,4,0.62,35,dim,rainy,False,False,afternoon,False,True,3,0.49
18730,urban,2,0.66,60,daylight,clear,True,True,afternoon,False,True,0,0.35
18731,urban,2,0.32,60,dim,foggy,False,False,morning,False,True,1,0.42
18732,highway,1,0.2,25,daylight,clear,True,True,evening,False,True,1,0.01
18733,urban,2,0.14,70,dim,foggy,False,False,morning,False,False,2,0.28
18734,urban,2,0.22,45,night,rainy,True,True,morning,True,False,1,0.42
18735,urban,1,0.41,60,daylight,foggy,False,False,afternoon,True,True,1,0.4
18736,urban,4,0.69,45,night,clear,False,False,afternoon,True,True,1,0.47
18737,rural,4,0.29,25,daylight,foggy,True,False,evening,False,False,1,0.18
18738,highway,4,0.22,35,dim,rainy,True,False,evening,False,False,1,0.15
18739,urban,4,0.76,45,dim,foggy,False,True,afternoon,True,True,2,0.39
18740,highway,1,0.37,45,dim,foggy,False,True,afternoon,False,False,1,0.26
18741,highway,2,0.3,60,daylight,rainy,False,True,morning,True,True,2,0.31
18742,highway,2,0.26,60,daylight,foggy,False,False,afternoon,False,True,1,0.4
18743,rural,1,0.85,45,dim,rainy,False,False,afternoon,True,True,0,0.4
18744,rural,4,0.32,35,night,foggy,True,False,evening,True,True,2,0.37
18745,highway,3,0.37,60,dim,clear,False,False,evening,False,False,1,0.33
18746,rural,1,0.31,70,dim,foggy,True,False,afternoon,False,False,1,0.36
18747,urban,3,0.93,25,night,foggy,True,True,morning,True,False,2,0.53
18748,urban,1,0.62,70,night,clear,False,True,evening,True,True,1,0.51
18749,highway,1,0.49,45,daylight,clear,False,True,evening,True,True,1,0.15
18750,rural,2,0.65,35,daylight,rainy,True,False,afternoon,True,True,2,0.32
18751,rural,1,0.52,35,night,clear,True,True,evening,False,True,2,0.28
18752,rural,4,0.46,25,daylight,clear,True,True,evening,False,False,2,0.14
18753,urban,4,0.94,25,daylight,clear,True,False,afternoon,False,False,0,0.34
18754,rural,3,0.65,45,dim,rainy,False,False,afternoon,False,False,1,0.29
18755,rural,2,0.19,45,dim,foggy,False,False,evening,False,False,0,0.12
18756,urban,1,0.82,70,night,clear,True,False,evening,False,True,0,0.63
18757,rural,1,1.0,60,night,rainy,True,True,evening,True,False,0,0.74
18758,highway,4,0.91,35,night,clear,False,False,afternoon,True,True,3,0.62
18759,rural,1,0.38,35,dim,rainy,False,True,evening,False,False,1,0.28
18760,urban,4,0.84,35,daylight,foggy,False,False,afternoon,True,False,1,0.35
18761,rural,2,0.29,45,night,rainy,False,False,evening,True,False,1,0.37
18762,urban,3,0.72,70,night,clear,False,False,morning,True,True,0,0.63
18763,urban,2,0.7,60,daylight,clear,False,False,evening,False,True,2,0.47
18764,urban,3,0.88,45,dim,clear,True,False,evening,True,True,1,0.15
18765,rural,4,0.56,35,dim,clear,True,False,morning,True,False,1,0.17
18766,highway,4,0.69,60,night,foggy,True,True,evening,False,True,1,0.73
18767,rural,1,0.68,45,dim,rainy,True,False,morning,True,False,0,0.27
18768,highway,1,0.57,45,night,foggy,True,False,afternoon,True,False,1,0.65
18769,urban,2,0.24,45,dim,rainy,True,True,morning,False,False,0,0.23
18770,highway,2,0.54,45,daylight,foggy,False,True,afternoon,True,True,0,0.26
18771,urban,2,0.02,45,dim,foggy,True,True,evening,False,True,0,0.08
18772,highway,3,0.15,25,dim,foggy,False,False,afternoon,False,False,2,0.18
18773,urban,3,0.47,60,dim,rainy,False,False,morning,False,True,1,0.43
18774,urban,4,0.09,35,night,rainy,False,True,afternoon,False,True,1,0.37
18775,rural,1,0.49,25,daylight,rainy,False,False,morning,False,True,2,0.23
18776,highway,1,0.61,45,daylight,rainy,True,True,evening,True,False,1,0.31
18777,urban,3,0.33,35,dim,clear,False,True,evening,True,True,0,0.09
18778,urban,4,0.74,25,daylight,clear,True,False,morning,True,True,0,0.23
18779,highway,1,0.52,35,daylight,clear,False,True,afternoon,False,False,2,0.12
18780,highway,3,0.84,70,dim,foggy,True,False,evening,False,False,0,0.52
18781,urban,2,0.66,25,night,rainy,True,False,afternoon,True,False,2,0.56
18782,rural,4,0.18,60,daylight,foggy,False,False,morning,True,True,2,0.28
18783,rural,1,0.81,70,night,clear,True,True,morning,True,False,1,0.58
18784,urban,1,0.57,25,daylight,clear,True,False,evening,False,False,0,0.17
18785,highway,4,0.75,70,night,clear,True,False,afternoon,True,False,1,0.59
18786,rural,4,0.46,70,daylight,foggy,False,False,morning,False,True,0,0.39
18787,urban,2,0.1,35,night,foggy,True,True,evening,False,False,1,0.2
18788,rural,2,0.04,25,daylight,rainy,False,True,afternoon,False,True,1,0.18
18789,highway,3,0.79,60,dim,rainy,True,True,morning,False,True,3,0.76
18790,highway,1,0.68,35,dim,foggy,False,False,evening,False,False,2,0.34
18791,rural,1,0.02,60,daylight,clear,True,False,afternoon,True,False,2,0.25
18792,highway,1,0.42,25,daylight,foggy,False,True,evening,True,True,2,0.16
18793,highway,3,0.63,60,night,rainy,False,False,evening,True,False,3,0.74
18794,rural,2,0.79,35,daylight,foggy,False,True,evening,True,True,3,0.38
18795,urban,1,0.27,45,dim,clear,False,True,afternoon,True,True,0,0.12
18796,urban,3,0.07,35,dim,clear,True,True,afternoon,True,True,0,0.06
18797,rural,3,0.03,70,daylight,clear,False,True,evening,False,False,1,0.24
18798,highway,2,0.48,25,night,rainy,True,False,afternoon,True,False,2,0.41
18799,urban,4,0.55,35,daylight,foggy,True,True,morning,False,True,1,0.17
18800,urban,2,0.19,45,night,clear,True,False,evening,False,True,2,0.22
18801,urban,1,0.23,35,night,rainy,False,False,morning,False,False,0,0.45
18802,highway,3,0.24,70,dim,clear,False,False,evening,False,False,0,0.2
18803,highway,4,0.41,25,dim,clear,False,False,morning,False,True,0,0.18
18804,urban,1,0.19,45,night,clear,False,True,evening,True,True,0,0.34
18805,urban,1,0.21,35,dim,foggy,False,True,morning,False,True,2,0.11
18806,highway,3,0.81,35,night,rainy,True,True,afternoon,True,False,1,0.64
18807,highway,1,0.14,25,dim,clear,False,False,evening,True,False,0,0.06
18808,rural,2,0.69,25,night,clear,False,False,morning,False,False,1,0.41
18809,highway,2,0.33,25,night,clear,True,False,afternoon,True,True,1,0.2
18810,highway,2,0.04,70,dim,foggy,True,True,evening,True,False,1,0.29
18811,rural,3,0.37,25,night,clear,True,True,morning,True,False,1,0.36
18812,highway,3,0.26,45,night,foggy,False,False,afternoon,False,True,1,0.38
18813,rural,4,0.25,45,daylight,rainy,False,False,afternoon,False,True,1,0.25
18814,rural,2,0.73,45,night,rainy,False,True,morning,False,True,3,0.53
18815,highway,4,0.65,35,daylight,rainy,True,False,afternoon,True,False,1,0.33
18816,urban,4,0.14,35,daylight,foggy,True,True,morning,False,True,0,0.17
18817,urban,2,0.45,70,dim,rainy,False,True,evening,True,True,2,0.45
18818,rural,3,0.57,45,night,rainy,False,False,evening,True,True,2,0.51
18819,highway,4,0.36,60,daylight,clear,False,False,evening,False,False,1,0.29
18820,rural,3,0.94,60,daylight,clear,False,True,afternoon,True,True,3,0.45
18821,urban,2,0.66,35,night,clear,True,False,morning,True,False,1,0.41
18822,urban,2,0.93,25,dim,clear,True,False,morning,True,False,2,0.3
18823,rural,4,0.7,70,night,clear,False,False,evening,True,True,1,0.56
18824,rural,4,0.31,25,dim,rainy,True,False,afternoon,True,True,0,0.21
18825,rural,4,0.46,70,dim,foggy,False,True,afternoon,True,True,1,0.43
18826,rural,3,0.99,70,dim,foggy,True,False,morning,False,True,3,0.6
18827,highway,3,0.59,35,night,clear,True,False,evening,False,False,2,0.37
18828,urban,4,0.71,60,daylight,clear,True,False,evening,True,False,0,0.28
18829,highway,3,0.02,60,dim,rainy,True,True,morning,False,True,2,0.33
18830,urban,1,0.46,45,dim,foggy,False,False,afternoon,False,True,2,0.28
18831,urban,1,0.69,60,night,rainy,True,False,afternoon,True,True,1,0.65
18832,urban,3,0.28,35,dim,clear,False,True,evening,True,True,1,0.06
18833,highway,3,0.77,45,dim,rainy,False,True,evening,True,False,2,0.46
18834,urban,1,0.55,25,night,rainy,False,True,morning,True,True,2,0.47
18835,highway,2,0.7,25,dim,foggy,True,False,morning,False,True,1,0.34
18836,urban,2,0.66,45,night,foggy,False,True,afternoon,False,False,0,0.58
18837,rural,2,0.06,25,night,foggy,True,False,morning,True,True,0,0.37
18838,highway,3,0.21,60,daylight,rainy,False,False,evening,True,True,1,0.41
18839,highway,3,0.51,35,night,rainy,True,False,evening,False,False,2,0.53
18840,highway,1,0.73,25,dim,clear,True,True,morning,True,False,1,0.25
18841,urban,4,0.2,60,dim,foggy,True,False,evening,True,True,0,0.3
18842,urban,4,0.84,35,dim,foggy,True,True,evening,True,False,0,0.36
18843,highway,4,0.38,45,daylight,clear,False,True,afternoon,False,False,1,0.11
18844,rural,2,0.56,60,night,rainy,True,False,morning,True,True,1,0.62
18845,urban,3,0.82,60,night,clear,False,False,morning,False,False,1,0.6
18846,urban,1,0.54,45,daylight,foggy,True,True,afternoon,True,True,1,0.25
18847,rural,4,0.37,35,dim,foggy,False,True,afternoon,True,False,2,0.26
18848,highway,1,0.39,60,daylight,clear,True,True,afternoon,False,False,2,0.32
18849,urban,1,0.23,45,dim,clear,False,False,afternoon,True,False,0,0.15
18850,urban,1,0.78,60,night,clear,True,True,afternoon,False,False,1,0.66
18851,highway,4,0.35,45,night,rainy,True,False,afternoon,True,True,0,0.32
18852,urban,2,0.79,70,dim,clear,False,False,evening,False,True,0,0.36
18853,rural,2,0.35,25,daylight,foggy,True,False,morning,True,False,0,0.19
18854,urban,3,0.22,25,night,rainy,True,False,afternoon,False,True,1,0.4
18855,rural,4,0.34,35,dim,rainy,True,False,afternoon,True,False,1,0.24
18856,urban,4,0.72,45,night,foggy,True,True,afternoon,True,True,2,0.53
18857,rural,3,0.21,35,dim,rainy,True,False,afternoon,False,False,2,0.19
18858,rural,4,0.41,35,daylight,rainy,True,True,afternoon,False,False,1,0.21
18859,urban,4,0.63,35,night,clear,True,False,evening,False,True,1,0.39
18860,highway,1,0.04,35,night,clear,False,True,morning,True,True,0,0.14
18861,urban,2,0.23,35,dim,foggy,True,True,morning,False,True,0,0.28
18862,urban,1,0.33,35,dim,foggy,False,False,afternoon,True,True,0,0.22
18863,urban,4,0.03,25,dim,rainy,False,False,afternoon,True,False,0,0.02
18864,urban,2,0.71,60,night,clear,False,True,evening,True,True,1,0.58
18865,urban,2,0.31,35,dim,clear,True,True,afternoon,False,True,1,0.16
18866,urban,2,0.55,60,night,foggy,True,True,afternoon,True,False,2,0.67
18867,urban,4,0.7,25,daylight,clear,False,False,morning,True,True,2,0.28
18868,highway,4,0.55,45,daylight,rainy,False,False,evening,False,True,2,0.29
18869,highway,4,0.75,60,night,clear,False,False,morning,False,True,1,0.66
18870,rural,1,0.82,45,night,clear,True,True,afternoon,False,False,3,0.47
18871,urban,4,0.24,25,dim,rainy,False,True,evening,False,True,1,0.27
18872,urban,1,0.61,45,night,rainy,False,True,afternoon,True,True,3,0.66
18873,rural,4,0.63,45,daylight,rainy,True,True,morning,False,False,0,0.26
18874,highway,3,0.81,70,night,foggy,False,True,evening,True,False,0,0.71
18875,urban,3,0.49,60,dim,foggy,False,False,morning,True,True,1,0.4
18876,highway,2,0.91,45,dim,rainy,False,True,afternoon,True,True,2,0.33
18877,rural,1,0.28,25,dim,rainy,True,True,afternoon,True,False,0,0.08
18878,highway,4,0.36,35,daylight,clear,True,True,morning,True,True,0,0.11
18879,highway,4,0.37,25,night,foggy,False,True,afternoon,True,True,1,0.31
18880,urban,4,0.14,45,night,clear,False,True,afternoon,False,False,2,0.27
18881,highway,1,0.97,60,daylight,foggy,False,True,evening,True,False,2,0.64
18882,rural,4,0.29,70,night,clear,True,True,morning,False,False,2,0.44
18883,urban,4,0.63,45,daylight,foggy,False,False,afternoon,True,False,2,0.33
18884,highway,1,0.57,35,night,rainy,True,True,afternoon,False,False,2,0.52
18885,highway,4,0.77,60,night,clear,False,False,evening,True,True,1,0.6
18886,highway,1,0.82,60,night,foggy,True,False,afternoon,True,True,0,0.75
18887,highway,3,0.86,35,dim,rainy,True,False,afternoon,True,True,2,0.4
18888,rural,3,0.55,70,dim,rainy,False,True,afternoon,False,False,0,0.45
18889,urban,1,0.21,25,dim,clear,False,False,afternoon,True,False,0,0.11
18890,highway,3,0.21,45,night,rainy,True,False,morning,False,False,0,0.35
18891,urban,1,0.43,35,daylight,rainy,False,False,afternoon,False,False,2,0.3
18892,urban,3,0.94,70,dim,foggy,True,True,morning,True,False,1,0.51
18893,urban,4,0.44,45,night,foggy,True,True,morning,False,True,1,0.39
18894,rural,1,0.02,35,night,foggy,False,False,morning,True,True,0,0.26
18895,urban,2,0.24,70,dim,clear,True,False,morning,False,True,1,0.21
18896,highway,2,0.96,25,night,foggy,False,False,afternoon,False,False,3,0.7
18897,highway,2,0.56,45,dim,foggy,False,True,evening,False,False,1,0.23
18898,rural,4,0.02,25,night,rainy,True,False,evening,True,True,1,0.23
18899,highway,1,0.15,70,dim,clear,True,False,morning,True,False,0,0.26
18900,rural,1,0.63,60,daylight,clear,False,False,morning,True,False,1,0.46
18901,highway,3,0.86,35,daylight,clear,False,True,afternoon,True,True,1,0.21
18902,highway,3,0.68,70,dim,clear,False,True,evening,False,False,3,0.6
18903,highway,4,0.03,35,night,rainy,True,True,morning,True,False,2,0.2
18904,rural,1,0.01,45,dim,clear,True,True,morning,False,True,2,0.02
18905,urban,3,0.41,25,dim,rainy,False,False,morning,False,False,2,0.17
18906,rural,1,0.6,35,night,foggy,False,False,morning,True,True,2,0.51
18907,highway,2,0.74,60,dim,clear,False,False,evening,True,True,2,0.49
18908,rural,2,0.68,70,dim,clear,False,True,afternoon,True,False,2,0.44
18909,rural,3,0.63,25,dim,rainy,False,True,evening,False,True,1,0.34
18910,rural,1,0.65,25,daylight,foggy,True,False,evening,False,True,2,0.4
18911,rural,4,0.89,35,daylight,foggy,False,True,evening,False,False,3,0.53
18912,urban,3,0.27,45,dim,clear,False,False,afternoon,False,False,1,0.05
18913,urban,4,0.81,70,night,clear,False,False,evening,False,False,2,0.67
18914,highway,3,0.14,25,daylight,foggy,True,True,evening,False,False,0,0.12
18915,urban,2,0.58,70,dim,clear,False,False,afternoon,False,False,0,0.35
18916,rural,3,0.74,25,daylight,rainy,False,False,morning,False,False,3,0.45
18917,rural,4,0.52,70,dim,rainy,True,True,afternoon,False,True,2,0.49
18918,rural,2,0.74,60,night,clear,True,False,morning,False,False,1,0.65
18919,urban,4,0.27,25,dim,rainy,True,True,morning,True,True,1,0.18
18920,urban,3,0.3,45,daylight,clear,True,False,afternoon,False,True,0,0.13
18921,rural,3,0.66,45,daylight,rainy,True,True,morning,True,False,0,0.26
18922,highway,1,0.26,45,daylight,clear,False,False,morning,True,False,0,0.01
18923,highway,2,0.17,25,dim,foggy,True,True,evening,False,False,2,0.15
18924,rural,1,0.79,25,daylight,foggy,False,True,morning,False,False,2,0.32
18925,rural,1,0.65,35,daylight,foggy,True,True,afternoon,True,True,3,0.42
